id,title,content,URL,title_translation,content_translation
117,K??l??rà: Wo fídíò àw?n ohun tó y? kí o m?? nípa bí o ?e lè dáàbò bo ara r?? l??w?? àìsàn tó ? gbil?? ní Nàìjíríà l??w?? yí,"E?we?, adari NCDC, dokita Jide Idris ti so? pe awo?n ko ni abe?re? aje?sara to to lati koju arun ko?le?ra.",https://www.bbc.com/yoruba/articles/c1334jrv411o,Cholera: Watch this video on how to protect yourself from the disease currently spreading in Nigeria,"NCDC director Dr Jide Idris said there are not enough vaccines to combat cholera."""
118,K??l??rà: Wo fídíò àw?n ohun tó y? kí o m?? nípa bí o ?e lè dáàbò bo ara r?? l??w?? àìsàn tó ? gbil?? ní Nàìjíríà l??w?? yí,Amo? o fi kun pe awo?n ti bere abe?re? naa lo?wo? awo?n ajo? to n pin lo?fe?e? lati oke okun bo tile? je? pe ajo? naa ko mo? igba ti abe?re? o?hun yoo wo?lesi Naijiria.,https://www.bbc.com/yoruba/articles/c1334jrv411o,Cholera: Watch this video on how to protect yourself from the disease currently spreading in Nigeria,"He added that they have begun requesting vaccines from international donor organizations, though it's unclear when those vaccines will arrive in Nigeria."""
119,K??l??rà: Wo fídíò àw?n ohun tó y? kí o m?? nípa bí o ?e lè dáàbò bo ara r?? l??w?? àìsàn tó ? gbil?? ní Nàìjíríà l??w?? yí,"K?l?ra to maa n mu eeyan nipas? ounjé tabi omi ?l?gbin maa n fa igb?ns? gbuuru, eebi ati ki omi ara gb? pata.",https://www.bbc.com/yoruba/articles/c1334jrv411o,Cholera: Watch this video on how to protect yourself from the disease currently spreading in Nigeria,"Cholera, transmitted through contaminated food or water, causes severe diarrhea, vomiting and extreme dehydration."""
120,K??l??rà: Wo fídíò àw?n ohun tó y? kí o m?? nípa bí o ?e lè dáàbò bo ara r?? l??w?? àìsàn tó ? gbil?? ní Nàìjíríà l??w?? yí,Aj? NCDC to n ri si didena arun s? pe arun onigba-meji yii ti de ipinl? ?gb?n (30) ninu ipinl? m?rindinlogoji (36) ti Naijiria ni.,https://www.bbc.com/yoruba/articles/c1334jrv411o,Cholera: Watch this video on how to protect yourself from the disease currently spreading in Nigeria,"NCDC said the cholera outbreak has reached 30 of Nigeria's 36 states."""
121,K??l??rà: Wo fídíò àw?n ohun tó y? kí o m?? nípa bí o ?e lè dáàbò bo ara r?? l??w?? àìsàn tó ? gbil?? ní Nàìjíríà l??w?? yí,W?n ni o si ti kan ij?ba ibil? m?rindinl?g?run-un (96).,https://www.bbc.com/yoruba/articles/c1334jrv411o,Cholera: Watch this video on how to protect yourself from the disease currently spreading in Nigeria,"They said it has affected 96 local government areas."""
122,K??l??rà: Wo fídíò àw?n ohun tó y? kí o m?? nípa bí o ?e lè dáàbò bo ara r?? l??w?? àìsàn tó ? gbil?? ní Nàìjíríà l??w?? yí,"Koda, nipinl? Eko to j? ibus? aje Naijiria, eeyan m???dogun (15) lo ti ku latari arun yii.",https://www.bbc.com/yoruba/articles/c1334jrv411o,Cholera: Watch this video on how to protect yourself from the disease currently spreading in Nigeria,"Even in Lagos state, Nigeria's economic hub, 15 people have died from this disease."""
123,K??l??rà: Wo fídíò àw?n ohun tó y? kí o m?? nípa bí o ?e lè dáàbò bo ara r?? l??w?? àìsàn tó ? gbil?? ní Nàìjíríà l??w?? yí,Eeyan m?tadinlogun mi-in ni ak?sil? si tun wa pe K?l?ra ti mu niluu naa.,https://www.bbc.com/yoruba/articles/c1334jrv411o,Cholera: Watch this video on how to protect yourself from the disease currently spreading in Nigeria,A further 13 people have been recorded as cholera cases in the city.
124,A?ru?n Lasa a?ti ko??le??ra? mu? e??mi? e?e?ya?n 202 lo? ni? Naijiria la?a?ri?n os?u? me??fa? – NCDC,NCDC lo so? o?ro? naa ninu ate?jade kan to fi lede.,https://www.bbc.com/yoruba/articles/c0660lx262jo,Lassa and cholera have killed 202 people in Nigeria over six months – NCDC,"NCDC said Lassa fever and cholera claimed 202 lives in Nigeria within six months."""
125,A?ru?n Lasa a?ti ko??le??ra? mu? e??mi? e?e?ya?n 202 lo? ni? Naijiria la?a?ri?n os?u? me??fa? – NCDC,"O ni eeyan 6,704 lo ni iba Lasa ni ijo?ba ibile? 125, ti eeyan 162 si jade laye ni ipinle? 28 lati o?wo? arun naa.",https://www.bbc.com/yoruba/articles/c0660lx262jo,Lassa and cholera have killed 202 people in Nigeria over six months – NCDC,"It reported 6,704 Lassa fever cases across 125 local governments, with 162 deaths recorded in 28 states from the disease."""
126,A?ru?n Lasa a?ti ko??le??ra? mu? e??mi? e?e?ya?n 202 lo? ni? Naijiria la?a?ri?n os?u? me??fa? – NCDC,Nigba ti ko?le?ra to s?e?s?e? be? sile? laipe? yii ti mu e?mi eeyan 40 lo?.,https://www.bbc.com/yoruba/articles/c0660lx262jo,Lassa and cholera have killed 202 people in Nigeria over six months – NCDC,"The recent cholera outbreak has killed 40 people."""
127,A?ru?n Lasa a?ti ko??le??ra? mu? e??mi? e?e?ya?n 202 lo? ni? Naijiria la?a?ri?n os?u? me??fa? – NCDC,"Ge?ge? bii nnkan ti NCDC so?, bi Lasa s? n gbe?mi eeyan ti le si lati ida 17.1% si ida  17.8%.",https://www.bbc.com/yoruba/articles/c0660lx262jo,Lassa and cholera have killed 202 people in Nigeria over six months – NCDC,"According to NCDC, Lassa's case fatality rate rose from 17.1% to 17.8%."""
128,A?ru?n Lasa a?ti ko??le??ra? mu? e??mi? e?e?ya?n 202 lo? ni? Naijiria la?a?ri?n os?u? me??fa? – NCDC,"Ninu ida 65% awo?n to ni Lasani Naijiria, 25% ninu wo?n lo wa lati ipinle? Ondo, 22% wa lati Edo, ti ida 18% si waye nipinle? Bauchi.",https://www.bbc.com/yoruba/articles/c0660lx262jo,Lassa and cholera have killed 202 people in Nigeria over six months – NCDC,"Of Nigeria's Lassa cases, 25% came from Ondo, 22% from Edo and 18% from Bauchi."""
129,A?ru?n Lasa a?ti ko??le??ra? mu? e??mi? e?e?ya?n 202 lo? ni? Naijiria la?a?ri?n os?u? me??fa? – NCDC,Ajo? naa s?alaye pe awo?n o?do? lo po? ju ninu awo?n to n lugbadi Lasa.,https://www.bbc.com/yoruba/articles/c0660lx262jo,Lassa and cholera have killed 202 people in Nigeria over six months – NCDC,"The agency explained that most Lassa cases are among young people."""
130,A?ru?n Lasa a?ti ko??le??ra? mu? e??mi? e?e?ya?n 202 lo? ni? Naijiria la?a?ri?n os?u? me??fa? – NCDC,"O ni “o?jo? ori awo?n to n ni arun naa je? lati o?dun mo?kanlelogun si o?gbo?n o?dun.” E?we?, adari NCDC, dokita Jide Idris ti so? pe awo?n ko ni abe?re? aje?sara to to lati koju arun ko?le?ra.",https://www.bbc.com/yoruba/articles/c0660lx262jo,Lassa and cholera have killed 202 people in Nigeria over six months – NCDC,"It said the age range of those infected is from 11 to 30 years. NCDC director Dr Jide Idris added there are insufficient cholera vaccines."""
131,A?ru?n Lasa a?ti ko??le??ra? mu? e??mi? e?e?ya?n 202 lo? ni? Naijiria la?a?ri?n os?u? me??fa? – NCDC,Amo? o fi kun pe awo?n ti bere abe?re? naa lo?wo? awo?n ajo? to n pin lo?fe?e? lati oke okun bo tile? je? pe ajo? naa ko  mo? igba ti abe?re? o?hun yoo wo?lesi Naijiria.,https://www.bbc.com/yoruba/articles/c0660lx262jo,Lassa and cholera have killed 202 people in Nigeria over six months – NCDC,"He added they have begun requesting vaccine supplies from international partners though timing of arrival is uncertain."""
132,Àw?n ohun tó y? kí o m?? nipa àrùn Onígbá-méjì tó ti pa èèyàn ?gb??n ní Nàìjíríà àti bí o ?e lè dènà r??,"K?l?ra to maa n mu eeyan nipas? ounjé tabi omi ?l?gbin maa n fa igb?ns? gbuuru, eebi ati ki omi ara gb? pata.",https://www.bbc.com/yoruba/articles/cn00q1p4z97o,What you should know about the disease - Cholera,"Cholera, transmitted via contaminated food or water, causes severe diarrhea, vomiting and extreme dehydration."""
133,Àw?n ohun tó y? kí o m?? nipa àrùn Onígbá-méjì tó ti pa èèyàn ?gb??n ní Nàìjíríà àti bí o ?e lè dènà r??,Aj? NCDC to n ri si didena arun s? pe arun onigba-meji yii ti de ipinl? ?gb?n (30) ninu ipinl? m?rindinlogoji (36) ti Naijiria ni.,https://www.bbc.com/yoruba/articles/cn00q1p4z97o,What you should know about the disease - Cholera,"NCDC said this outbreak has reached 30 of Nigeria's 36 states."""
134,Àw?n ohun tó y? kí o m?? nipa àrùn Onígbá-méjì tó ti pa èèyàn ?gb??n ní Nàìjíríà àti bí o ?e lè dènà r??,W?n ni o si ti kan ij?ba ibil? m?rindinl?g?run-un (96).,https://www.bbc.com/yoruba/articles/cn00q1p4z97o,What you should know about the disease - Cholera,"They said it has affected 96 local government areas."""
135,Àw?n ohun tó y? kí o m?? nipa àrùn Onígbá-méjì tó ti pa èèyàn ?gb??n ní Nàìjíríà àti bí o ?e lè dènà r??,"Koda, nipinl? Eko to j? ibus? aje Naijiria, eeyan m???dogun (15) lo ti ku latari arun yii.",https://www.bbc.com/yoruba/articles/cn00q1p4z97o,What you should know about the disease - Cholera,"In Lagos state, Nigeria's economic hub, 15 people have died from this disease."""
136,Àw?n ohun tó y? kí o m?? nipa àrùn Onígbá-méjì tó ti pa èèyàn ?gb??n ní Nàìjíríà àti bí o ?e lè dènà r??,"Bakan naa ni w?n ni ap??r? tun foju han, pe eeyan irinwo din laaad?ta (350) ni arun yii tun ti f?w? ba.",https://www.bbc.com/yoruba/articles/cn00q1p4z97o,What you should know about the disease - Cholera,"Another 13 people have been recorded as cholera cases in the city."""
137,Àw?n ohun tó y? kí o m?? nipa àrùn Onígbá-méjì tó ti pa èèyàn ?gb??n ní Nàìjíríà àti bí o ?e lè dènà r??,"Bi ak?sil? aw?n eleto ilera ?e wi, aw?n ibi ti arun onigba-meji ko ti i de ni Naijriia lasiko yii ko to nnkan.",https://www.bbc.com/yoruba/articles/cn00q1p4z97o,What you should know about the disease - Cholera,"According to health officials, places not yet affected by the outbreak are now few."""
138,Àw?n ohun tó y? kí o m?? nipa àrùn Onígbá-méjì tó ti pa èèyàn ?gb??n ní Nàìjíríà àti bí o ?e lè dènà r??,"Ni Naijiria, k?l?ra j? ?kan lara aw?n arun to maa n ??l? latigba degba, paapaa jul? lasiko ojo.",https://www.bbc.com/yoruba/articles/cn00q1p4z97o,What you should know about the disease - Cholera,"In Nigeria, cholera is one of the recurring diseases, especially during the rainy season."""
139,Àw?n ohun tó y? kí o m?? nipa àrùn Onígbá-méjì tó ti pa èèyàn ?gb??n ní Nàìjíríà àti bí o ?e lè dènà r??,Eyi maa n ri b?? law?n ibi ti im?toto ba ti m?h?.,https://www.bbc.com/yoruba/articles/cn00q1p4z97o,What you should know about the disease - Cholera,"This often happens in areas with poor sanitation."""
140,Àw?n ohun tó y? kí o m?? nipa àrùn Onígbá-méjì tó ti pa èèyàn ?gb??n ní Nàìjíríà àti bí o ?e lè dènà r??,Itan s? pe ajakal? arun onigba-meji ak?k? b? sil? ni Naijiria laarin ?dun 1970 si 1990.,https://www.bbc.com/yoruba/articles/cn00q1p4z97o,What you should know about the disease - Cholera,"Major cholera outbreaks first occurred in Nigeria between 1970 and 1990."""
141,Àw?n ohun tó y? kí o m?? nipa àrùn Onígbá-méjì tó ti pa èèyàn ?gb??n ní Nàìjíríà àti bí o ?e lè dènà r??,"Aw?n eyi to lagbara mi-in tun waye ni 1992, 1995-1996 ati 1997.",https://www.bbc.com/yoruba/articles/cn00q1p4z97o,What you should know about the disease - Cholera,"Other major outbreaks occurred in 1992, 1995–1996 and 1997."""
142,Àw?n ohun tó y? kí o m?? nipa àrùn Onígbá-méjì tó ti pa èèyàn ?gb??n ní Nàìjíríà àti bí o ?e lè dènà r??,"Laaarin o?u kinni, ?dun 2010 si o?u k?waa, eeyan 1,434 ni ilee?? eleto ilera kede pe k?l?ra pa ni Naijiria.",https://www.bbc.com/yoruba/articles/cn00q1p4z97o,What you should know about the disease - Cholera,"Between January and October 2010, health agencies reported that 1,434 people died of cholera in Nigeria."""
143,Àw?n ohun tó y? kí o m?? nipa àrùn Onígbá-méjì tó ti pa èèyàn ?gb??n ní Nàìjíríà àti bí o ?e lè dènà r??,"Ni 2011, eeyan 728 ni w?n ni o pa.",https://www.bbc.com/yoruba/articles/cn00q1p4z97o,What you should know about the disease - Cholera,"In 2011, 728 people were killed."""
144,Àw?n ohun tó y? kí o m?? nipa àrùn Onígbá-méjì tó ti pa èèyàn ?gb??n ní Nàìjíríà àti bí o ?e lè dènà r??,"G?g? bi aj? ‘National Health Service’ (NHS) to n ri si ilera ni UK ?e wi, eyi ni aw?n ap??r? arun K?l?ra: Ti o ba ba ara r? lori irin ajo l? saw?n ibi ti k?l?ra ti n ja ran-in, eyi law?n ohun ti o le ?e lati dena r? Ohun to n dena arun onigba-meji yii wa, ti a le pe ni aj?sara, ?ugb?n ?p? eeyan ko nilo r?.",https://www.bbc.com/yoruba/articles/cn00q1p4z97o,What you should know about the disease - Cholera,"According to the UK's NHS, if you travel to places where cholera is common, here's what you can do to prevent it. A vaccine exists but most people do not need it."""
145,Àw?n ohun tó y? kí o m?? nipa àrùn Onígbá-méjì tó ti pa èèyàn ?gb??n ní Nàìjíríà àti bí o ?e lè dènà r??,Ni?e ni w?n yoo fun eeyan ni aj?sara naa bi nnkan mimu.,https://www.bbc.com/yoruba/articles/cn00q1p4z97o,What you should know about the disease - Cholera,"The vaccine is usually given orally."""
146,Àw?n ohun tó y? kí o m?? nipa àrùn Onígbá-méjì tó ti pa èèyàn ?gb??n ní Nàìjíríà àti bí o ?e lè dènà r??,"Fun agbalagba, ??meji ni w?n yoo gba a.",https://www.bbc.com/yoruba/articles/cn00q1p4z97o,What you should know about the disease - Cholera,"Adults receive two doses."""
147,Àw?n ohun tó y? kí o m?? nipa àrùn Onígbá-méjì tó ti pa èèyàn ?gb??n ní Nàìjíríà àti bí o ?e lè dènà r??,Laaarin ?s? ak?k? si ik?fa ni w?n maa n gba a sira w?n.,https://www.bbc.com/yoruba/articles/cn00q1p4z97o,What you should know about the disease - Cholera,"Doses are given between the first and sixth week of the schedule."""
148,Àw?n ohun tó y? kí o m?? nipa àrùn Onígbá-méjì tó ti pa èèyàn ?gb??n ní Nàìjíríà àti bí o ?e lè dènà r??,Aj?sara yii le da aabo bo eeyan l?w?? k?l?ra fun ?dun meji.,https://www.bbc.com/yoruba/articles/cn00q1p4z97o,What you should know about the disease - Cholera,"This vaccine can provide protection for about two years."""
149,Àw?n ohun tó y? kí o m?? nipa àrùn Onígbá-méjì tó ti pa èèyàn ?gb??n ní Nàìjíríà àti bí o ?e lè dènà r??,"It?ju gboogi to wa fun arun Onigba-meji ni ki eeyan mu ?p?l?p? omi, titi to fi m? omi ti w?n maa n lo ti omi ara ba ti gb?.",https://www.bbc.com/yoruba/articles/cn00q1p4z97o,What you should know about the disease - Cholera,"Treatment involves giving plenty of fluids, including oral rehydration solution when dehydration occurs."""
150,Àw?n ohun tó y? kí o m?? nipa àrùn Onígbá-méjì tó ti pa èèyàn ?gb??n ní Nàìjíríà àti bí o ?e lè dènà r??,Omi yii ni w?n tun n pe ni omi ìyè.,https://www.bbc.com/yoruba/articles/cn00q1p4z97o,What you should know about the disease - Cholera,"This fluid is also called oral rehydration solution."""
151,Àw?n ohun tó y? kí o m?? nipa àrùn Onígbá-méjì tó ti pa èèyàn ?gb??n ní Nàìjíríà àti bí o ?e lè dènà r??,"Iy?fun oyinbo ti w?n ti ?e bii oogun leeyan yoo po m? omi lati r?po iy?, ?uga ati eroja minira to ti kuro lara latari K?l?ra.",https://www.bbc.com/yoruba/articles/cn00q1p4z97o,What you should know about the disease - Cholera,"Powdered rehydration salts are mixed with water to replace salts, sugar and minerals lost due to cholera."""
152,Àw?n ohun tó y? kí o m?? nipa àrùn Onígbá-méjì tó ti pa èèyàn ?gb??n ní Nàìjíríà àti bí o ?e lè dènà r??,Iyefun naa wa law?n ile itaja oogun kaakiri.,https://www.bbc.com/yoruba/articles/cn00q1p4z97o,What you should know about the disease - Cholera,"The rehydration powder is available at pharmacies."""
153,Àw?n ohun tó y? kí o m?? nipa àrùn Onígbá-méjì tó ti pa èèyàn ?gb??n ní Nàìjíríà àti bí o ?e lè dènà r??,"Bi ara r? ko ba ya gidi, iw? yoo ni lati l? sile iwosan, nibi ti w?n yoo ti t?ju r? p?lu fifa omi si ? lara.",https://www.bbc.com/yoruba/articles/cn00q1p4z97o,What you should know about the disease - Cholera,"If you become severely dehydrated you must go to hospital where they will give you IV fluids."""
154,Àw?n ohun tó y? kí o m?? nipa àrùn Onígbá-méjì tó ti pa èèyàn ?gb??n ní Nàìjíríà àti bí o ?e lè dènà r??,Ati fifun ? loogun apakokoro ti ko ni i j? ki K?l?ra kari ara r?.,https://www.bbc.com/yoruba/articles/cn00q1p4z97o,What you should know about the disease - Cholera,Antibiotics are also given to prevent cholera from spreading through the body.
155,Wo kókó mé?wàá tó y? kí o m?? nípa àìsàn j?j?r? ojú ara,"J?j?r? ojú ara j?? ??kan lára àw?n j?j?r? m??ta - j?j?r? ?yàn, j?j?r? ilé ìt?? - tó máa ? ?okùnfà ikú àw?n obìnrin jùl? ní Nàìjíríà.",https://www.bbc.com/yoruba/articles/cyx1v2yw56no,Ten things to know about cervical cancer,"Cervical cancer is one of the three major cancers (including breast and others) that cause the most female deaths in Nigeria."""
156,Wo kókó mé?wàá tó y? kí o m?? nípa àìsàn j?j?r? ojú ara,"Adarí àj? tó ? rí sí ??r?? àw?n ?m?dé ní àj? ì???kan àgbáyé ìy?n United Nations Children's Fund, UNICEF ní Nàìjíríà, Dókítà Rownak Khan ní bí àìsàn náà ?e lágbára tó, ó ?eé?e láti mú àdínkù ba p??lú ìdá àád??rùn-ún tí àw?n ?m?débìnrin bá gba ab??r?? àj?sára tó y? láti dènà r??.",https://www.bbc.com/yoruba/articles/cyx1v2yw56no,Ten things to know about cervical cancer,"UNICEF Nigeria's head Dr Rownak Khan said the disease is powerful but could be reduced by about 70% if girls receive the appropriate vaccine."""
157,Wo kókó mé?wàá tó y? kí o m?? nípa àìsàn j?j?r? ojú ara,"Àj? ètò ìlera àgbáyé, World Health Organization, WHO ní ìrètí àw?n alá?? ni láti dá ààbò bo mílíò?nù m??rìndínlógún ?m?bìnrin Nàìjíríà l??w?? àìsàn j?j?r? ojú ara nígbà tí yóò bá fi di ?dún 2025.",https://www.bbc.com/yoruba/articles/cyx1v2yw56no,Ten things to know about cervical cancer,"WHO hopes to protect around four million Nigerian girls from cervical cancer by 2025."""
158,Wo kókó mé?wàá tó y? kí o m?? nípa àìsàn j?j?r? ojú ara,"?j?? márùn-ún, b??r?? láti ?j?? Ì???gun tí w??n ?e ìfil??l?? ab??r?? àj?sára náà, ni wó?n fi máa fún àw?n ?m?bìnrin ní ab??r?? àj?sára yìí ní àw?n ìpínl?? m????dógún àti olú oríl?? èdè yìí, Abuja.",https://www.bbc.com/yoruba/articles/cyx1v2yw56no,Ten things to know about cervical cancer,"For five days starting from the Tuesday launch, the vaccine will be given in 19 states and the federal capital, Abuja (campaign dates cited: Oct 14 to Oct 29, 2023)."""
159,Wo kókó mé?wàá tó y? kí o m?? nípa àìsàn j?j?r? ojú ara,"Ìdá m??kàndínl??g??rùn-ún àìsàn j?j?r? ojú ara ló máa ? wáyé lára kòkòrò àìfojúrí kan tí orúk? r?? ? j?? human papillomaviruses (HPV), èyí tí ó w??p??, tí èèyàn sì máa ? kó látara ìbálòp??.",https://www.bbc.com/yoruba/articles/cyx1v2yw56no,Ten things to know about cervical cancer,"About 99% of cervical cancer cases are caused by certain high-risk human papillomaviruses (HPV), which are common and transmitted through sexual activity."""
160,Wo kókó mé?wàá tó y? kí o m?? nípa àìsàn j?j?r? ojú ara,Kòkòrò àìfojúrí yìí máa ? l? fúnra r?? àm?? tí ènìyàn bá ? ko ní gbogbo ìgbà ó lè fa àìsàn j?j?r? ojú ara.,https://www.bbc.com/yoruba/articles/cyx1v2yw56no,Ten things to know about cervical cancer,"The virus often clears on its own, but persistent infection can lead to cervical cancer."""
161,Wo kókó mé?wàá tó y? kí o m?? nípa àìsàn j?j?r? ojú ara,J?j?r? ojú ara ni j?j?r? k?rin tó w??p?? jùl? nínú àw?n j?j?r? tó máa ? mú àw?n obìnrin.,https://www.bbc.com/yoruba/articles/cyx1v2yw56no,Ten things to know about cervical cancer,"Cervical cancer is the fourth most common cancer among women."""
162,Wo kókó mé?wàá tó y? kí o m?? nípa àìsàn j?j?r? ojú ara,"Ní ?dún 2018, bíi obìnrin 570,000 ló ní àìsàn j?j?r? ojú ara káàkiri àgbáyé tí àw?n 311, 000 sì bá a l? ní ?dún náà.",https://www.bbc.com/yoruba/articles/cyx1v2yw56no,Ten things to know about cervical cancer,"In 2018 about 570,000 women had cervical cancer worldwide and 311,000 died that year."""
163,Wo kókó mé?wàá tó y? kí o m?? nípa àìsàn j?j?r? ojú ara,Àìsàn tó lágbára tó lè ?ekúpa ènìyàn ni àìsàn j?j?r? ojú ara.,https://www.bbc.com/yoruba/articles/cyx1v2yw56no,Ten things to know about cervical cancer,"Cervical cancer is a serious disease that can be fatal."""
164,Wo kókó mé?wàá tó y? kí o m?? nípa àìsàn j?j?r? ojú ara,"Mínísítà fún ètò ìlera Nàìjíríà, ??j??gb??n Muhammad Ali Pate ní ?gb??rún m??j? àw?n obìnrin ló máa ? pàdánù ??mí w?n s??w?? àìsàn yìí ní Nàìjíríà ní ?d??dún.",https://www.bbc.com/yoruba/articles/cyx1v2yw56no,Ten things to know about cervical cancer,"Nigeria's Health Minister Prof. Muhammad Ali Pate said about 8,000 women die from this disease annually in Nigeria."""
165,Wo kókó mé?wàá tó y? kí o m?? nípa àìsàn j?j?r? ojú ara,Pate ní nínú àw?n ?gb??rún méjìlá obìnrin tó máa ? pàdánù ??mí w?n ní Nàìjíríà ní ?d??dún ni ?gb??rún m??j? máa ? wáyé látara àìsàn j?j?r? ojú ara èyí tó ní ó ?e é dènà àti pé òpin gb??d?? bá àk????l?? yìí.,https://www.bbc.com/yoruba/articles/cyx1v2yw56no,Ten things to know about cervical cancer,"He said that among the roughly 12,000 women who die annually in Nigeria, about 8,000 die from cervical cancer and that action must be taken."""
166,Wo kókó mé?wàá tó y? kí o m?? nípa àìsàn j?j?r? ojú ara,"Adarí ilée??? tó ? rí sí ètò ab??r?? àj?sára kan ní Nàìjíríà ìy?n Gavi International Vaccines Center in Nigeria, Thabani Maphosa ní àdánù ?lá ni j?j?r? ojú ara ? kó bá ní gbogbo ìgbà.",https://www.bbc.com/yoruba/articles/cyx1v2yw56no,Ten things to know about cervical cancer,"Thabani Maphosa of Gavi said cervical cancer imposes a heavy burden worldwide."""
167,Wo kókó mé?wàá tó y? kí o m?? nípa àìsàn j?j?r? ojú ara,Pate ní àw?n òbí lè dá ààbò bo àw?n ?m? w?n nípa gbígba ab??r?? yìí fún àw?n ?m?bìnrin w?n láti dènà àìsàn náà fún w?n.,https://www.bbc.com/yoruba/articles/cyx1v2yw56no,Ten things to know about cervical cancer,"Pate said parents can protect their children by having their daughters vaccinated."""
168,Wo kókó mé?wàá tó y? kí o m?? nípa àìsàn j?j?r? ojú ara,WHO ní gbogbo r?? ló wà fún àti dá ààbò bo àw?n kòkòrò àìfojúrí k?rìndínlógún àti kejìdínlógún tó j?? pé àpap?? r?? ló máa ? fa àìsàn j?j?r? ojú ara káàkiri àgbáyé.,https://www.bbc.com/yoruba/articles/cyx1v2yw56no,Ten things to know about cervical cancer,"WHO said vaccines protect against the most common high-risk HPV types (16 and 18), which together cause cervical cancer globally."""
169,Wo kókó mé?wàá tó y? kí o m?? nípa àìsàn j?j?r? ojú ara,W??n ní gbígba ab??r?? àj?sára yìí yóò dènà títan àìsàn náà kal?? àti àyè?wò r?? fìdí r?? múl?? pé ab??r?? àj?sára HPV kò ní ìpalára kankan.,https://www.bbc.com/yoruba/articles/cyx1v2yw56no,Ten things to know about cervical cancer,"They said HPV vaccination will prevent disease spread and evidence confirms the HPV vaccine is safe."""
170,Wo kókó mé?wàá tó y? kí o m?? nípa àìsàn j?j?r? ojú ara,Àw?n ìpínl?? m????dógún ni yóò k??k?? ní à?fàní láti gba ab??r?? yìí.,https://www.bbc.com/yoruba/articles/cyx1v2yw56no,Ten things to know about cervical cancer,"Fifteen states will be the first to benefit from the vaccine campaign."""
171,Wo kókó mé?wàá tó y? kí o m?? nípa àìsàn j?j?r? ojú ara,"Àw?n náà ni Abia, Adamawa, Akwa Ibom, Enugu, Lagos, Osun, Bauchi, Bayelsa, Benue, Jigawa, Nasarawa, Kano, Kebbi, Ogun, Taraba àti Abuja.",https://www.bbc.com/yoruba/articles/cyx1v2yw56no,Ten things to know about cervical cancer,"Those states include Abia, Adamawa, Akwa Ibom, Enugu, Lagos, Osun, Bauchi, Bayelsa, Benue, Jigawa, Nasarawa, Kano, Kebbi, Ogun, Taraba and Abuja."""
172,Wo kókó mé?wàá tó y? kí o m?? nípa àìsàn j?j?r? ojú ara,"Ní ?j?? Ì???gun, ?j?? K?rìnlélógún sí ?j?? Àìkú ?j?? Kejìdínl??gb??n o?ù K?wàá ?dún 2023 ni ètò gbígba ab??r?? àj?sára náà máa fi wáyé.",https://www.bbc.com/yoruba/articles/cyx1v2yw56no,Ten things to know about cervical cancer,"From Tuesday 14th to Sunday 29th October 2023 the vaccination campaign will take place."""
173,Wo kókó mé?wàá tó y? kí o m?? nípa àìsàn j?j?r? ojú ara,Ní o?ù Karùn-ún ?dún 2025 ni ìfil??l?? r?? máa wáyé ní àw?n ìpínl?? mó?kànlélógún yòókù.,https://www.bbc.com/yoruba/articles/cyx1v2yw56no,Ten things to know about cervical cancer,"In May 2025 the rollout will occur in the remaining eleven states."""
174,Wo kókó mé?wàá tó y? kí o m?? nípa àìsàn j?j?r? ojú ara,Mílíò?nù m????dógún ab??r?? àj?sára dènà j?j?r? ojú ara tí àj? Unicef gbé kal?? fún Nàìjíríà j?? ojúná láti dá ààbò bo àw?n oríl?? èdè m??rin káàkiri àgbáyé l??w?? j?j?r? ojú ara.,https://www.bbc.com/yoruba/articles/cyx1v2yw56no,Ten things to know about cervical cancer,"UNICEF procured 16 million HPV vaccine doses for Nigeria as part of an initiative to protect several countries."""
175,Wo kókó mé?wàá tó y? kí o m?? nípa àìsàn j?j?r? ojú ara,"Nàìjíríà, Bangladesh, Cambodia, Eswatini, Kiribati, Mongolia àti Togo ti ní àw?n yóò fi ab??r?? àj?sára HPV kún ab??r?? àj?sára tí w?n yóò máa fún àw?n ?m?dé.",https://www.bbc.com/yoruba/articles/cyx1v2yw56no,Ten things to know about cervical cancer,"Nigeria, Bangladesh, Cambodia, Eswatini, Kiribati, Mongolia and Togo will add HPV vaccine to their routine immunization for children."""
176,Wo kókó mé?wàá tó y? kí o m?? nípa àìsàn j?j?r? ojú ara,"Unicef ní àw?n obìnrin tó lé ní 600,000 ló ní àìsàn j?j?r? ojú ara l??dún 2020 tí àw?n 340,000 sì pàdánù ??mí w?n s??w?? àìsàn náà.",https://www.bbc.com/yoruba/articles/cyx1v2yw56no,Ten things to know about cervical cancer,"UNICEF said around 600,000 women had cervical cancer in 2020 and 340,000 died from it."""
177,Wo kókó mé?wàá tó y? kí o m?? nípa àìsàn j?j?r? ojú ara,Àj? náà ní àw?n oríl?? èdè tí kò tíì gòkè àgbà ni àìsàn yìí ti máa ? wáyé jùl? nítorí kò sí ètò ìlera tó péye láti t??jú r??.,https://www.bbc.com/yoruba/articles/cyx1v2yw56no,Ten things to know about cervical cancer,"The agency said the disease mainly affects low-income countries because of inadequate health systems."""
